4.99907E-01	4.99907E-01	4.99907E-01	3.53455E-01	3.53455E-01	4.99907E-01	5.94521E-01	8.09978E-02	2.97205E-01	4.99907E-01	1.00000E+00	4.99907E-01	4.20350E-01	1.92691E-01	2.49907E-01	4.58406E-01	4.58406E-01	4.99907E-01	4.99907E-01	4.99907E-01	3.24112E-01	5.94521E-01	4.20350E-01	2.02419E-02	4.99907E-01	5.05859E-03	2.10136E-01	4.99907E-01	3.85454E-01	3.24112E-01	3.53455E-01	4.99907E-01	4.99907E-01	4.58406E-01	4.20350E-01	7.99000E-07	3.85454E-01	4.20350E-01	4.99907E-01
8.40857E-01	8.40857E-01	8.40857E-01	4.20350E-01	5.94521E-01	8.40857E-01	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	4.99907E-01	1.00000E+00	4.99907E-01	2.72532E-01	4.20350E-01	7.71052E-01	7.71052E-01	8.40857E-01	8.40857E-01	8.40857E-01	4.58406E-01	8.40857E-01	7.07041E-01	2.86291E-02	8.40857E-01	5.05859E-03	2.97205E-01	8.40857E-01	4.58406E-01	3.85454E-01	4.99907E-01	8.40857E-01	7.07041E-01	7.71052E-01	7.07041E-01	5.65000E-07	3.85454E-01	7.07041E-01	8.40857E-01
4.99907E-01	4.99907E-01	4.99907E-01	4.99907E-01	3.53455E-01	4.99907E-01	4.99907E-01	8.09978E-02	2.97205E-01	4.99907E-01	4.20350E-01	4.99907E-01	1.00000E+00	1.62026E-01	3.53455E-01	4.58406E-01	4.58406E-01	4.99907E-01	4.99907E-01	4.99907E-01	3.24112E-01	4.99907E-01	4.99907E-01	2.40729E-02	4.99907E-01	6.01600E-03	2.10136E-01	4.99907E-01	3.24112E-01	3.24112E-01	3.53455E-01	4.99907E-01	4.99907E-01	4.58406E-01	4.20350E-01	6.72000E-07	3.85454E-01	4.99907E-01	4.99907E-01
2.72532E-01	2.72532E-01	2.72532E-01	1.36241E-01	1.92691E-01	2.72532E-01	2.72532E-01	4.41572E-02	1.36241E-01	2.72532E-01	1.92691E-01	2.72532E-01	1.62026E-01	1.00000E+00	1.36241E-01	2.49907E-01	2.97205E-01	2.72532E-01	2.72532E-01	2.72532E-01	2.97205E-01	2.72532E-01	2.29160E-01	1.10352E-02	2.72532E-01	3.27971E-03	1.14559E-01	2.72532E-01	1.76694E-01	1.24930E-01	1.92691E-01	2.72532E-01	2.29160E-01	2.49907E-01	2.72532E-01	3.08000E-07	1.76694E-01	2.29160E-01	2.72532E-01
4.20350E-01	4.20350E-01	4.20350E-01	2.10136E-01	4.20350E-01	4.20350E-01	4.20350E-01	5.72688E-02	1.76694E-01	4.20350E-01	2.49907E-01	4.20350E-01	3.53455E-01	1.36241E-01	1.00000E+00	3.85454E-01	3.85454E-01	4.20350E-01	4.20350E-01	4.99907E-01	2.29160E-01	4.20350E-01	3.53455E-01	1.43119E-02	4.20350E-01	2.52883E-03	1.24930E-01	4.20350E-01	2.72532E-01	1.92691E-01	2.49907E-01	4.20350E-01	3.53455E-01	3.85454E-01	3.53455E-01	2.82000E-07	2.29160E-01	3.53455E-01	4.20350E-01
7.71052E-01	7.71052E-01	7.71052E-01	3.85454E-01	5.45165E-01	7.71052E-01	7.71052E-01	8.83308E-02	3.24112E-01	7.71052E-01	4.58406E-01	7.71052E-01	4.58406E-01	2.49907E-01	3.85454E-01	1.00000E+00	7.07041E-01	7.71052E-01	7.71052E-01	7.71052E-01	4.20350E-01	7.71052E-01	6.48344E-01	2.20745E-02	7.71052E-01	3.90044E-03	2.29160E-01	7.71052E-01	4.20350E-01	3.53455E-01	4.58406E-01	7.71052E-01	7.71052E-01	7.07041E-01	6.48344E-01	5.18000E-07	3.53455E-01	6.48344E-01	7.71052E-01
7.71052E-01	9.16983E-01	7.71052E-01	3.85454E-01	6.48344E-01	9.16983E-01	7.71052E-01	8.83308E-02	3.24112E-01	7.71052E-01	4.58406E-01	7.71052E-01	4.58406E-01	2.97205E-01	3.85454E-01	7.07041E-01	1.00000E+00	7.71052E-01	7.71052E-01	7.71052E-01	4.20350E-01	7.71052E-01	6.48344E-01	2.20745E-02	7.71052E-01	3.90044E-03	2.29160E-01	7.71052E-01	4.20350E-01	3.53455E-01	4.58406E-01	9.16983E-01	6.48344E-01	7.07041E-01	6.48344E-01	4.36000E-07	3.53455E-01	6.48344E-01	7.71052E-01
1.00000E+00	8.40857E-01	1.00000E+00	4.99907E-01	5.94521E-01	8.40857E-01	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	4.99907E-01	8.40857E-01	4.99907E-01	2.72532E-01	4.20350E-01	7.71052E-01	7.71052E-01	1.00000E+00	1.00000E+00	8.40857E-01	4.58406E-01	8.40857E-01	7.07041E-01	2.40729E-02	8.40857E-01	4.25356E-03	2.49907E-01	8.40857E-01	4.58406E-01	3.85454E-01	4.99907E-01	8.40857E-01	7.07041E-01	7.71052E-01	7.07041E-01	4.75000E-07	3.85454E-01	7.07041E-01	8.40857E-01
1.00000E+00	8.40857E-01	1.00000E+00	4.99907E-01	5.94521E-01	8.40857E-01	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	4.99907E-01	8.40857E-01	4.99907E-01	2.72532E-01	4.20350E-01	7.71052E-01	7.71052E-01	1.00000E+00	1.00000E+00	8.40857E-01	4.58406E-01	8.40857E-01	7.07041E-01	2.40729E-02	8.40857E-01	4.25356E-03	2.49907E-01	8.40857E-01	4.58406E-01	3.85454E-01	4.99907E-01	8.40857E-01	7.07041E-01	7.71052E-01	7.07041E-01	4.75000E-07	3.85454E-01	7.07041E-01	8.40857E-01
8.40857E-01	8.40857E-01	8.40857E-01	4.20350E-01	7.07041E-01	8.40857E-01	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	4.99907E-01	8.40857E-01	4.99907E-01	2.72532E-01	4.99907E-01	7.71052E-01	7.71052E-01	8.40857E-01	8.40857E-01	1.00000E+00	4.58406E-01	8.40857E-01	7.07041E-01	2.40729E-02	8.40857E-01	4.25356E-03	2.49907E-01	8.40857E-01	5.45165E-01	3.85454E-01	4.99907E-01	8.40857E-01	7.07041E-01	7.71052E-01	7.07041E-01	4.75000E-07	3.85454E-01	7.07041E-01	8.40857E-01
4.58406E-01	4.58406E-01	4.58406E-01	2.72532E-01	3.24112E-01	4.58406E-01	4.58406E-01	6.24535E-02	2.29160E-01	4.58406E-01	3.24112E-01	4.58406E-01	3.24112E-01	2.97205E-01	2.29160E-01	4.20350E-01	4.20350E-01	4.58406E-01	4.58406E-01	4.58406E-01	1.00000E+00	4.58406E-01	4.58406E-01	2.20745E-02	4.58406E-01	3.90044E-03	1.36241E-01	4.58406E-01	2.49907E-01	2.49907E-01	2.72532E-01	4.58406E-01	5.45165E-01	4.20350E-01	3.85454E-01	7.33000E-07	2.49907E-01	4.58406E-01	4.58406E-01
8.40857E-01	8.40857E-01	8.40857E-01	4.20350E-01	5.94521E-01	8.40857E-01	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	5.94521E-01	8.40857E-01	4.99907E-01	2.72532E-01	4.20350E-01	7.71052E-01	7.71052E-01	8.40857E-01	8.40857E-01	8.40857E-01	4.58406E-01	1.00000E+00	7.07041E-01	2.86291E-02	8.40857E-01	5.05859E-03	2.49907E-01	8.40857E-01	4.58406E-01	3.85454E-01	4.99907E-01	8.40857E-01	7.07041E-01	7.71052E-01	7.07041E-01	5.65000E-07	3.85454E-01	7.07041E-01	8.40857E-01
7.07041E-01	7.07041E-01	7.07041E-01	4.20350E-01	4.99907E-01	7.07041E-01	7.07041E-01	9.63276E-02	4.20350E-01	7.07041E-01	4.20350E-01	7.07041E-01	4.99907E-01	2.29160E-01	3.53455E-01	6.48344E-01	6.48344E-01	7.07041E-01	7.07041E-01	7.07041E-01	4.58406E-01	7.07041E-01	1.00000E+00	2.86291E-02	7.07041E-01	5.05859E-03	2.97205E-01	7.07041E-01	3.85454E-01	3.24112E-01	5.94521E-01	7.07041E-01	5.94521E-01	6.48344E-01	5.94521E-01	6.72000E-07	3.85454E-01	8.40857E-01	7.07041E-01
2.40729E-02	2.40729E-02	2.40729E-02	2.02419E-02	1.70206E-02	2.40729E-02	2.40729E-02	2.75777E-03	2.40729E-02	2.86291E-02	2.02419E-02	2.86291E-02	2.40729E-02	1.10352E-02	1.43119E-02	2.20745E-02	2.20745E-02	2.40729E-02	2.40729E-02	2.40729E-02	2.20745E-02	2.86291E-02	2.86291E-02	1.00000E+00	2.40729E-02	1.63955E-03	1.70206E-02	2.40729E-02	1.85615E-02	1.31237E-02	1.70206E-02	2.40729E-02	2.40729E-02	2.20745E-02	2.40729E-02	9.15000E-08	1.85615E-02	2.86291E-02	2.40729E-02
8.40857E-01	8.40857E-01	8.40857E-01	4.20350E-01	5.94521E-01	8.40857E-01	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	4.99907E-01	8.40857E-01	4.99907E-01	2.72532E-01	4.20350E-01	7.71052E-01	7.71052E-01	8.40857E-01	8.40857E-01	8.40857E-01	4.58406E-01	8.40857E-01	7.07041E-01	2.40729E-02	1.00000E+00	4.25356E-03	2.49907E-01	8.40857E-01	4.58406E-01	3.85454E-01	4.99907E-01	8.40857E-01	7.07041E-01	7.71052E-01	7.07041E-01	4.75000E-07	3.85454E-01	7.07041E-01	8.40857E-01
4.25356E-03	4.25356E-03	4.25356E-03	4.25356E-03	3.00744E-03	4.25356E-03	4.25356E-03	1.15923E-03	5.05859E-03	4.25356E-03	5.05859E-03	5.05859E-03	6.01600E-03	3.27971E-03	2.52883E-03	3.90044E-03	3.90044E-03	4.25356E-03	4.25356E-03	4.25356E-03	3.90044E-03	5.05859E-03	5.05859E-03	1.63955E-03	4.25356E-03	1.00000E+00	2.52883E-03	4.25356E-03	2.75777E-03	4.63864E-03	3.57663E-03	4.25356E-03	4.25356E-03	3.90044E-03	4.25356E-03	1.29000E-07	5.51656E-03	4.25356E-03	4.25356E-03
2.49907E-01	2.49907E-01	2.49907E-01	2.10136E-01	1.76694E-01	2.49907E-01	2.49907E-01	4.04914E-02	1.76694E-01	2.49907E-01	2.10136E-01	2.97205E-01	2.10136E-01	1.14559E-01	1.24930E-01	2.29160E-01	2.29160E-01	2.49907E-01	2.49907E-01	2.49907E-01	1.36241E-01	2.49907E-01	2.97205E-01	1.70206E-02	2.49907E-01	2.52883E-03	1.00000E+00	2.49907E-01	1.92691E-01	1.14559E-01	2.97205E-01	2.49907E-01	2.10136E-01	2.29160E-01	3.53455E-01	4.75000E-07	1.92691E-01	2.97205E-01	2.49907E-01
8.40857E-01	8.40857E-01	8.40857E-01	4.20350E-01	5.94521E-01	8.40857E-01	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	4.99907E-01	8.40857E-01	4.99907E-01	2.72532E-01	4.20350E-01	7.71052E-01	7.71052E-01	8.40857E-01	8.40857E-01	8.40857E-01	4.58406E-01	8.40857E-01	7.07041E-01	2.40729E-02	8.40857E-01	4.25356E-03	2.49907E-01	1.00000E+00	4.58406E-01	3.85454E-01	4.99907E-01	8.40857E-01	7.07041E-01	7.71052E-01	7.07041E-01	4.75000E-07	3.85454E-01	7.07041E-01	8.40857E-01
4.58406E-01	4.58406E-01	4.58406E-01	2.72532E-01	3.85454E-01	4.58406E-01	4.58406E-01	6.24535E-02	2.72532E-01	4.58406E-01	3.85454E-01	4.58406E-01	3.24112E-01	1.76694E-01	2.72532E-01	4.20350E-01	4.20350E-01	4.58406E-01	4.58406E-01	5.45165E-01	2.49907E-01	4.58406E-01	3.85454E-01	1.85615E-02	4.58406E-01	2.75777E-03	1.92691E-01	4.58406E-01	1.00000E+00	2.10136E-01	3.24112E-01	4.58406E-01	3.85454E-01	4.20350E-01	3.85454E-01	3.66000E-07	2.97205E-01	3.85454E-01	4.58406E-01
3.85454E-01	3.85454E-01	3.85454E-01	2.72532E-01	2.72532E-01	3.85454E-01	3.85454E-01	5.25145E-02	1.62026E-01	3.85454E-01	3.24112E-01	3.85454E-01	3.24112E-01	1.24930E-01	1.92691E-01	3.53455E-01	3.53455E-01	3.85454E-01	3.85454E-01	3.85454E-01	2.49907E-01	3.85454E-01	3.24112E-01	1.31237E-02	3.85454E-01	4.63864E-03	1.14559E-01	3.85454E-01	2.10136E-01	1.00000E+00	2.72532E-01	3.85454E-01	3.85454E-01	3.53455E-01	3.24112E-01	5.18000E-07	1.76694E-01	3.24112E-01	3.85454E-01
4.99907E-01	4.99907E-01	4.99907E-01	3.53455E-01	3.53455E-01	4.99907E-01	4.99907E-01	8.09978E-02	2.97205E-01	4.99907E-01	3.53455E-01	4.99907E-01	3.53455E-01	1.92691E-01	2.49907E-01	4.58406E-01	4.58406E-01	4.99907E-01	4.99907E-01	4.99907E-01	2.72532E-01	4.99907E-01	5.94521E-01	1.70206E-02	4.99907E-01	3.57663E-03	2.97205E-01	4.99907E-01	3.24112E-01	2.72532E-01	1.00000E+00	4.99907E-01	4.20350E-01	4.58406E-01	4.20350E-01	5.65000E-07	3.24112E-01	5.94521E-01	4.99907E-01
8.40857E-01	1.00000E+00	8.40857E-01	4.20350E-01	7.07041E-01	1.00000E+00	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	4.99907E-01	8.40857E-01	4.99907E-01	2.72532E-01	4.20350E-01	7.71052E-01	9.16983E-01	8.40857E-01	8.40857E-01	8.40857E-01	4.58406E-01	8.40857E-01	7.07041E-01	2.40729E-02	8.40857E-01	4.25356E-03	2.49907E-01	8.40857E-01	4.58406E-01	3.85454E-01	4.99907E-01	1.00000E+00	7.07041E-01	7.71052E-01	7.07041E-01	4.75000E-07	3.85454E-01	7.07041E-01	8.40857E-01
7.07041E-01	7.07041E-01	7.07041E-01	4.20350E-01	4.99907E-01	7.07041E-01	7.07041E-01	9.63276E-02	2.97205E-01	7.07041E-01	4.99907E-01	7.07041E-01	4.99907E-01	2.29160E-01	3.53455E-01	7.71052E-01	6.48344E-01	7.07041E-01	7.07041E-01	7.07041E-01	5.45165E-01	7.07041E-01	5.94521E-01	2.40729E-02	7.07041E-01	4.25356E-03	2.10136E-01	7.07041E-01	3.85454E-01	3.85454E-01	4.20350E-01	7.07041E-01	1.00000E+00	6.48344E-01	5.94521E-01	5.65000E-07	3.85454E-01	7.07041E-01	7.07041E-01
7.71052E-01	7.71052E-01	7.71052E-01	3.85454E-01	5.45165E-01	7.71052E-01	7.71052E-01	8.83308E-02	3.24112E-01	7.71052E-01	4.58406E-01	7.71052E-01	4.58406E-01	2.49907E-01	3.85454E-01	7.07041E-01	7.07041E-01	7.71052E-01	7.71052E-01	7.71052E-01	4.20350E-01	7.71052E-01	6.48344E-01	2.20745E-02	7.71052E-01	3.90044E-03	2.29160E-01	7.71052E-01	4.20350E-01	3.53455E-01	4.58406E-01	7.71052E-01	6.48344E-01	1.00000E+00	6.48344E-01	4.36000E-07	3.53455E-01	6.48344E-01	7.71052E-01
7.07041E-01	7.07041E-01	7.07041E-01	3.53455E-01	4.99907E-01	7.07041E-01	7.07041E-01	8.09978E-02	2.97205E-01	7.07041E-01	4.20350E-01	7.07041E-01	4.20350E-01	2.72532E-01	3.53455E-01	6.48344E-01	6.48344E-01	7.07041E-01	7.07041E-01	7.07041E-01	3.85454E-01	7.07041E-01	5.94521E-01	2.40729E-02	7.07041E-01	4.25356E-03	3.53455E-01	7.07041E-01	3.85454E-01	3.24112E-01	4.20350E-01	7.07041E-01	5.94521E-01	6.48344E-01	1.00000E+00	4.75000E-07	3.24112E-01	5.94521E-01	7.07041E-01
4.75000E-07	4.75000E-07	4.75000E-07	4.75000E-07	3.36000E-07	4.75000E-07	5.65000E-07	1.54000E-07	1.13000E-06	4.75000E-07	7.99000E-07	5.65000E-07	6.72000E-07	3.08000E-07	2.82000E-07	5.18000E-07	4.36000E-07	4.75000E-07	4.75000E-07	4.75000E-07	7.33000E-07	5.65000E-07	6.72000E-07	9.15000E-08	4.75000E-07	1.29000E-07	4.75000E-07	4.75000E-07	3.66000E-07	5.18000E-07	5.65000E-07	4.75000E-07	5.65000E-07	4.36000E-07	4.75000E-07	1.00000E+00	5.18000E-07	5.65000E-07	4.75000E-07
3.85454E-01	3.85454E-01	3.85454E-01	2.72532E-01	2.72532E-01	3.85454E-01	4.58406E-01	8.83308E-02	2.72532E-01	3.85454E-01	3.85454E-01	3.85454E-01	3.85454E-01	1.76694E-01	2.29160E-01	3.53455E-01	3.53455E-01	3.85454E-01	3.85454E-01	3.85454E-01	2.49907E-01	3.85454E-01	3.85454E-01	1.85615E-02	3.85454E-01	5.51656E-03	1.92691E-01	3.85454E-01	2.97205E-01	1.76694E-01	3.24112E-01	3.85454E-01	3.85454E-01	3.53455E-01	3.24112E-01	5.18000E-07	1.00000E+00	4.58406E-01	3.85454E-01
7.07041E-01	7.07041E-01	7.07041E-01	4.20350E-01	4.99907E-01	7.07041E-01	7.07041E-01	9.63276E-02	3.53455E-01	7.07041E-01	4.20350E-01	7.07041E-01	4.99907E-01	2.29160E-01	3.53455E-01	6.48344E-01	6.48344E-01	7.07041E-01	7.07041E-01	7.07041E-01	4.58406E-01	7.07041E-01	8.40857E-01	2.86291E-02	7.07041E-01	4.25356E-03	2.97205E-01	7.07041E-01	3.85454E-01	3.24112E-01	5.94521E-01	7.07041E-01	7.07041E-01	6.48344E-01	5.94521E-01	5.65000E-07	4.58406E-01	1.00000E+00	7.07041E-01
8.40857E-01	8.40857E-01	8.40857E-01	4.20350E-01	5.94521E-01	8.40857E-01	8.40857E-01	9.63276E-02	3.53455E-01	8.40857E-01	4.99907E-01	8.40857E-01	4.99907E-01	2.72532E-01	4.20350E-01	7.71052E-01	7.71052E-01	8.40857E-01	8.40857E-01	8.40857E-01	4.58406E-01	8.40857E-01	7.07041E-01	2.40729E-02	8.40857E-01	4.25356E-03	2.49907E-01	8.40857E-01	4.58406E-01	3.85454E-01	4.99907E-01	8.40857E-01	7.07041E-01	7.71052E-01	7.07041E-01	4.75000E-07	3.85454E-01	7.07041E-01	1.00000E+00
